date,new_cases,new_deaths,total_cases,total_deaths,stringency_index,containment_health_index,new_cases_ma,new_deaths_ma,negative_news_intensity
2020-02-10,0,0,20,0,5.56,15.48,1.4285714285714286,0.0,0.027799999341368675
2020-02-11,0,0,20,0,8.33,17.26,1.0,0.0,0.04165000095963478
2020-02-12,0,0,20,0,8.33,17.26,0.42857142857142855,0.0,0.04165000095963478
2020-02-13,0,0,20,0,8.33,17.26,0.14285714285714285,0.0,0.04165000095963478
2020-02-14,2,0,22,0,8.33,17.26,0.42857142857142855,0.0,0.041652109289858325
2020-02-15,1,0,23,0,8.33,17.26,0.5714285714285714,0.0,0.04165105512474655
2020-02-16,1,0,24,0,8.33,17.26,0.5714285714285714,0.0,0.04165105512474655
2020-02-17,0,0,24,0,8.33,17.26,0.5714285714285714,0.0,0.04165000095963478
2020-02-18,0,0,24,0,8.33,17.26,0.5714285714285714,0.0,0.04165000095963478
2020-02-19,2,0,26,0,8.33,17.26,0.8571428571428571,0.0,0.041652109289858325
2020-02-20,5,0,31,0,8.33,17.26,1.5714285714285714,0.0,0.04165527178519365
2020-02-21,3,0,34,0,8.33,17.26,1.7142857142857142,0.0,0.0416531634549701
2020-02-22,1,0,35,0,8.33,17.26,1.7142857142857142,0.0,0.04165105512474655
2020-02-23,5,0,40,0,8.33,17.26,2.2857142857142856,0.0,0.04165527178519365
2020-02-24,8,0,48,0,8.33,17.26,3.4285714285714284,0.0,0.04165843428052897
2020-02-25,0,0,48,0,8.33,17.26,3.4285714285714284,0.0,0.04165000095963478
2020-02-26,4,0,52,0,8.33,17.26,3.7142857142857144,0.0,0.041654217620081875
2020-02-27,4,0,56,0,8.33,17.26,3.5714285714285716,0.0,0.041654217620081875
2020-02-28,8,0,64,0,8.33,17.26,4.285714285714286,0.0,0.04165843428052897
2020-02-29,5,1,69,1,8.33,17.26,4.857142857142857,0.14285714285714285,0.04165527178519365
2020-03-01,4,0,73,1,11.11,19.05,4.714285714285714,0.14285714285714285,0.05555421449679849
2020-03-02,9,1,82,2,11.11,19.05,4.857142857142857,0.2857142857142857,0.055559485322357355
2020-03-03,18,0,100,2,11.11,19.05,7.428571428571429,0.2857142857142857,0.05556897280836331
2020-03-04,35,6,135,8,11.11,19.05,11.857142857142858,1.1428571428571428,0.05558689361526346
2020-03-05,51,3,186,11,20.37,25.0,18.571428571428573,1.5714285714285714,0.10190376542477453
2020-03-06,70,2,256,13,20.37,25.0,27.428571428571427,1.8571428571428572,0.10192379456189822
2020-03-07,78,3,334,16,20.37,25.0,37.857142857142854,2.142857142857143,0.1019322278827924
2020-03-08,130,3,464,19,20.37,25.0,55.857142857142854,2.5714285714285716,0.1019870444686046
2020-03-09,146,5,610,24,20.37,25.0,75.42857142857143,3.142857142857143,0.10200391111039298
2020-03-10,212,4,822,28,20.37,25.89,103.14285714285714,3.7142857142857144,0.10207348600777
2020-03-11,390,4,1212,32,21.76,26.79,153.85714285714286,3.4285714285714284,0.10921112583602392
2020-03-12,497,7,1709,39,30.09,32.14,217.57142857142858,4.0,0.15097392618790872
2020-03-13,525,12,2234,51,30.09,32.14,282.57142857142856,5.428571428571429,0.15100344281103836
2020-03-14,727,7,2961,58,35.65,35.71,375.2857142857143,6.0,0.17901639281821097
2020-03-15,968,11,3929,69,41.2,39.29,495.0,7.142857142857143,0.20702043206661497
2020-03-16,1219,13,5148,82,52.31,46.43,648.2857142857143,8.285714285714286,0.26283503652189233
2020-03-17,2135,18,7283,100,55.09,48.21,923.0,10.285714285714286,0.2777006337398319
2020-03-18,2369,21,9652,121,55.09,48.21,1205.7142857142858,12.714285714285714,0.2779473083759868
2020-03-19,3229,28,12881,149,67.13,55.95,1596.0,15.714285714285714,0.33905389614184134
2020-03-20,4862,64,17743,213,67.13,55.95,2215.5714285714284,23.142857142857142,0.34077534776936685
2020-03-21,6113,69,23856,282,72.69,59.52,2985.0,32.0,0.3698941318799506
2020-03-22,7559,92,31415,374,72.69,59.52,3926.5714285714284,43.57142857142857,0.3714184546315746
2020-03-23,9110,112,40525,486,72.69,59.52,5053.857142857143,57.714285714285715,0.3730534647199347
2020-03-24,10765,118,51290,604,72.69,59.52,6286.714285714285,72.0,0.37479810797991925
2020-03-25,10754,164,62044,768,72.69,59.52,7484.571428571428,92.42857142857143,0.37478651216368974
2020-03-26,11332,209,73376,977,72.69,59.52,8642.142857142857,118.28571428571429,0.3753958195982946
2020-03-27,14115,301,87491,1278,72.69,59.52,9964.0,152.14285714285714,0.3783295611043592
2020-03-28,18474,341,105965,1619,72.69,59.52,11729.857142857143,191.0,0.3829246668265783
2020-03-29,20344,487,126309,2106,72.69,59.52,13556.285714285714,247.42857142857142,0.38489595558559403
2020-03-30,20673,556,146982,2662,72.69,59.52,15208.142857142857,310.85714285714283,0.3852427759073674
2020-03-31,26161,665,173143,3327,72.69,59.52,17407.571428571428,389.0,0.3910280340407783
2020-04-01,15536,631,188679,3958,72.69,59.52,18090.714285714286,455.7142857142857,0.37982752972818884
2020-04-02,23260,982,211939,4940,72.69,59.52,19794.714285714286,566.1428571428571,0.38796990105152446
2020-04-03,28674,1121,240613,6061,72.69,59.52,21874.571428571428,683.2857142857143,0.39367715096666417
2020-04-04,29790,1311,270403,7372,72.69,64.88,23491.14285714286,821.8571428571429,0.39485359923140295
2020-04-05,32057,1376,302460,8748,72.69,64.88,25164.428571428572,948.8571428571429,0.39724339153979266
2020-04-06,32134,1540,334594,10288,72.69,64.88,26801.714285714286,1089.4285714285713,0.3973245622533992
2020-04-07,26984,1873,361578,12161,72.69,64.88,26919.285714285714,1262.0,0.39189561192776756
2020-04-08,28629,1691,390207,13852,72.69,64.88,28789.714285714286,1413.4285714285713,0.39362971353663434
2020-04-09,29355,2093,419562,15945,72.69,64.88,29660.428571428572,1572.142857142857,0.39439503740778165
2020-04-10,34148,2221,453710,18166,72.69,64.88,30442.428571428572,1729.2857142857142,0.39944765078851024
2020-04-11,34743,2230,488453,20396,72.69,64.88,31150.0,1860.5714285714287,0.40007487903001526
2020-04-12,33179,2241,521632,22637,72.69,64.88,31310.285714285714,1984.142857142857,0.3984261647952021
2020-04-13,31535,2192,553167,24829,72.69,64.88,31224.714285714286,2077.285714285714,0.3966931173514471
2020-04-14,27094,1857,580261,26686,72.69,64.88,31240.428571428572,2075.0,0.3920115700900626
2020-04-15,25244,1905,605505,28591,72.69,64.88,30756.85714285714,2105.5714285714284,0.39006136463328234
2020-04-16,25259,2432,630764,31023,72.69,64.88,30171.714285714286,2154.0,0.39007717710995893
2020-04-17,25208,2731,655972,33754,72.69,64.88,28894.571428571428,2226.8571428571427,0.3900234146892585
2020-04-18,31494,2445,687466,36199,72.69,64.88,28430.428571428572,2257.5714285714284,0.3966498965818644
2020-04-19,30316,2336,717782,38535,72.69,64.88,28021.428571428572,2271.1428571428573,0.3954080900801956
2020-04-20,28281,1848,746063,40383,72.69,64.88,27556.571428571428,2222.0,0.3932628640777373
2020-04-21,26070,1993,772133,42376,72.69,64.88,27410.285714285714,2241.4285714285716,0.39093210501560693
2020-04-22,26428,2077,798561,44453,72.69,64.88,27579.428571428572,2266.0,0.3913094961256217
2020-04-23,25927,2673,824488,47126,72.69,64.88,27674.85714285714,2300.4285714285716,0.3907813594046234
2020-04-24,30470,2221,854958,49347,72.69,64.88,28426.571428571428,2227.5714285714284,0.39557043150740867
2020-04-25,33211,1984,888169,51331,72.69,64.88,28671.85714285714,2161.714285714286,0.39845989807877885
2020-04-26,34778,2103,922947,53434,72.69,64.88,29309.285714285714,2128.4285714285716,0.40011177480892735
2020-04-27,33603,1892,956550,55326,72.69,64.88,30069.571428571428,2134.714285714286,0.3988731308025939
2020-04-28,26063,1535,982613,56861,72.69,64.88,30068.571428571428,2069.285714285714,0.3909247258598245
2020-04-29,23758,1489,1006371,58350,72.69,64.88,29687.14285714286,1985.2857142857142,0.38849487527718746
2020-04-30,23935,2111,1030306,60461,72.69,64.88,29402.571428571428,1905.0,0.38868146250197133
2020-05-01,26774,2417,1057080,62878,72.69,64.88,28874.571428571428,1933.0,0.39167423725429523
2020-05-02,31221,2238,1088301,65116,72.69,64.88,28590.285714285714,1969.2857142857142,0.3963621095063503
2020-05-03,33082,1953,1121383,67069,72.69,64.88,28348.0,1947.857142857143,0.3983239107793601
2020-05-04,28292,1609,1149675,68678,72.69,64.88,27589.285714285714,1907.4285714285713,0.3932744598939668
2020-05-05,25927,1412,1175602,70090,72.69,64.88,27569.85714285714,1889.857142857143,0.3907813594046234
2020-05-06,22324,1271,1197926,71361,72.69,64.88,27365.0,1858.7142857142858,0.3869832025069048
2020-05-07,22878,2434,1220804,73795,72.69,64.88,27214.0,1904.857142857143,0.3875672099788271
2020-05-08,25440,2341,1246244,76136,72.69,64.88,27023.428571428572,1894.0,0.3902679809951899
2020-05-09,28552,2033,1274796,78169,72.69,64.88,26642.14285714286,1864.7142857142858,0.3935485428230278
2020-05-10,28833,1658,1303629,79827,72.69,64.88,26035.14285714286,1822.5714285714287,0.39384476321943607
2020-05-11,25917,1491,1329546,81318,72.69,64.88,25695.85714285714,1805.7142857142858,0.39077081775350564
2020-05-12,20656,1073,1350202,82391,72.69,64.88,24942.85714285714,1757.2857142857142,0.3852248551004672
2020-05-13,19950,1034,1370152,83425,72.69,64.88,24603.714285714286,1723.4285714285713,0.3844806145315554
2020-05-14,23902,1533,1394054,84958,72.69,64.88,24750.0,1594.7142857142858,0.3886466750532828
2020-05-15,17336,1507,1411390,86465,72.69,64.88,23592.285714285714,1475.5714285714287,0.38172502692938043
2020-05-16,34643,1943,1446033,88408,72.69,64.88,24462.428571428572,1462.7142857142858,0.39996946251883797
2020-05-17,26628,1549,1472661,89957,72.69,64.88,24147.428571428572,1447.142857142857,0.39152032914797635
2020-05-18,26081,1239,1498742,91196,72.69,64.88,24170.85714285714,1411.142857142857,0.39094370083183644
2020-05-19,19917,927,1518659,92123,72.69,64.88,24065.285714285714,1390.2857142857142,0.3844458270828669
2020-05-20,22744,946,1541403,93069,72.69,64.88,24464.428571428572,1377.7142857142858,0.38742595185384954
2020-05-21,21923,1179,1563326,94248,72.69,64.88,24181.714285714286,1327.142857142857,0.3865604822970838
2020-05-22,23506,1374,1586832,95622,72.69,64.88,25063.14285714286,1308.142857142857,0.38822922566902063
2020-05-23,26191,1083,1613023,96705,72.69,64.88,23855.714285714286,1185.2857142857142,0.3910596589941315
2020-05-24,25963,1810,1638986,98515,72.69,64.88,23760.714285714286,1222.5714285714287,0.3908193093486472
2020-05-25,21465,937,1660451,99452,72.69,64.88,23101.285714285714,1179.4285714285713,0.3860776746758917
2020-05-26,20651,788,1681102,100240,72.69,64.88,23206.14285714286,1159.5714285714287,0.3852195842749084
2020-05-27,19379,687,1700481,100927,72.69,64.88,22725.428571428572,1122.5714285714287,0.3838786862527329
2020-05-28,17510,811,1717991,101738,72.69,64.88,22095.0,1070.0,0.381908451658829
2020-05-29,19508,1285,1737499,103023,72.69,64.88,21523.85714285714,1057.2857142857142,0.3840146735521517
2020-05-30,24182,1251,1761681,104274,72.69,64.88,21236.85714285714,1081.2857142857142,0.38894184128457926
2020-05-31,23741,1051,1785422,105325,72.69,64.88,20919.428571428572,972.8571428571429,0.3884769544702873
2020-06-01,24127,906,1809549,106231,72.69,64.88,21299.714285714286,968.4285714285714,0.38888386220343174
2020-06-02,21466,673,1831015,106904,72.69,64.88,21416.14285714286,952.0,0.38607872884100347
2020-06-03,17157,691,1848172,107595,72.69,64.88,21098.714285714286,952.5714285714286,0.38153633137437304
2020-06-04,20974,934,1869146,108529,72.69,64.88,21593.571428571428,970.1428571428571,0.3855600796060111
2020-06-05,20695,1022,1889841,109551,72.69,64.88,21763.14285714286,932.5714285714286,0.3852659675398264
2020-06-06,20870,885,1910711,110436,72.69,64.88,21290.0,880.2857142857143,0.3854504464343867
2020-06-07,24491,876,1935202,111312,72.69,64.88,21397.14285714286,855.2857142857143,0.3892675783041172
2020-06-08,23285,669,1958487,111981,72.69,64.88,21276.85714285714,821.4285714285714,0.3879962551793188
2020-06-09,18455,593,1976942,112574,72.69,64.88,20846.714285714286,810.0,0.3829046376894546
2020-06-10,18151,776,1995093,113350,72.69,64.88,20988.714285714286,822.1428571428571,0.3825841714954755
2020-06-11,18581,827,2013674,114177,72.69,64.88,20646.85714285714,806.8571428571429,0.383037462493538
2020-06-12,22181,882,2035855,115059,72.69,64.88,20859.14285714286,786.8571428571429,0.3868324568959213
2020-06-13,22890,888,2058745,115947,72.69,64.88,21147.714285714286,787.2857142857143,0.3875798599601684
2020-06-14,28333,735,2087078,116682,72.69,64.88,21696.571428571428,767.1428571428571,0.3933176806635495
2020-06-15,26434,685,2113512,117367,68.98,62.5,22146.428571428572,769.4285714285714,0.37276581258090724
2020-06-16,20778,489,2134290,117856,68.98,62.5,22478.285714285714,754.5714285714286,0.3668034547087184
2020-06-17,20591,525,2154881,118381,68.98,62.5,22826.85714285714,718.7142857142857,0.3666063258328168
2020-06-18,24777,674,2179658,119055,68.98,62.5,23712.0,696.8571428571429,0.37101906099069915
2020-06-19,25816,684,2205474,119739,68.98,62.5,24231.285714285714,668.5714285714286,0.3721143385418314
2020-06-20,28520,643,2233994,120382,68.98,62.5,25035.571428571428,633.5714285714286,0.374964801004066
2020-06-21,33105,755,2267099,121137,68.98,62.5,25717.285714285714,636.4285714285714,0.37979814804154577
2020-06-22,33467,576,2300566,121713,68.98,62.5,26722.0,620.8571428571429,0.38017975581200764
2020-06-23,27345,413,2327911,122126,68.98,62.5,27660.14285714286,610.0,0.37372615699773254
2020-06-24,28698,415,2356609,122541,68.98,64.88,28818.285714285714,594.2857142857143,0.37515244239396156
2020-06-25,37887,746,2394496,123287,68.98,64.88,30691.14285714286,604.5714285714286,0.38483916560604486
2020-06-26,37320,692,2431816,123979,68.98,64.88,32334.571428571428,605.7142857142857,0.38424145398766946
2020-06-27,47021,2533,2478837,126512,68.98,64.88,34977.57142857143,875.7142857142857,0.3944679097369806
2020-06-28,46540,706,2525377,127218,68.98,64.88,36896.857142857145,868.7142857142857,0.3939608563182177
2020-06-29,43653,593,2569030,127811,68.98,64.88,38352.0,871.1428571428571,0.3909174816405287
2020-06-30,37583,439,2606613,128250,68.98,64.88,39814.57142857143,874.8571428571429,0.3845186994120658
2020-07-01,38517,461,2645130,128711,68.98,64.88,41217.28571428572,881.4285714285714,0.3855032896264619
2020-07-02,47253,662,2692383,129373,68.98,64.88,42555.28571428572,869.4285714285714,0.39471247604291193
2020-07-03,59342,782,2751725,130155,68.98,64.88,45701.28571428572,882.2857142857143,0.40745627807913726
2020-07-04,55452,704,2807177,130859,68.98,64.88,46905.71428571428,621.0,0.40335557579433984
2020-07-05,60366,810,2867543,131669,68.98,64.88,48880.857142857145,635.8571428571429,0.408535743153593
2020-07-06,48978,539,2916521,132208,68.98,64.88,49641.57142857143,628.1428571428571,0.39653091086072056
2020-07-07,40413,460,2956934,132668,68.98,64.88,50045.857142857145,631.1428571428571,0.38750198667838376
2020-07-08,50763,598,3007697,133266,68.98,64.88,51795.28571428572,650.7142857142857,0.3984125955852356
2020-07-09,56754,928,3064451,134194,68.98,64.88,53152.57142857143,688.7142857142857,0.4047280987698684
2020-07-10,64775,1079,3129226,135273,68.98,64.88,53928.71428571428,731.1428571428571,0.41318355713140065
2020-07-11,61943,961,3191169,136234,68.98,64.88,54856.0,767.8571428571429,0.41019816153485916
2020-07-12,68579,964,3259748,137198,68.98,64.88,56029.28571428572,789.8571428571429,0.41719360121658566
2020-07-13,68262,889,3328010,138087,68.98,64.88,58784.142857142855,839.8571428571429,0.41685943087615357
2020-07-14,58680,840,3386690,138927,68.98,64.88,61393.71428571428,894.1428571428571,0.40675842077514346
2020-07-15,56287,731,3442977,139658,68.98,64.88,62182.857142857145,913.1428571428571,0.40423580366267037
2020-07-16,64516,914,3507493,140572,68.98,64.88,63291.71428571428,911.1428571428571,0.41291052836745146
2020-07-17,72389,1122,3579882,141694,68.98,64.88,64379.42857142857,917.2857142857143,0.4212099702924413
2020-07-18,69181,1089,3649063,142783,68.98,64.88,65413.42857142857,935.5714285714286,0.41782820861387304
2020-07-19,76952,1081,3726015,143864,68.98,64.88,66609.57142857143,952.2857142857143,0.42602012569746206
2020-07-20,67324,1005,3793339,144869,68.98,64.88,66475.57142857143,968.8571428571429,0.41587062400131036
2020-07-21,60012,932,3853351,145801,68.98,64.88,66665.85714285714,982.0,0.4081625687040253
2020-07-22,58519,867,3911870,146668,68.98,64.88,66984.71428571429,1001.4285714285714,0.406588700192148
2020-07-23,63336,1193,3975206,147861,68.98,64.88,66816.14285714286,1041.2857142857142,0.4116666135355591
2020-07-24,72416,1191,4047622,149052,68.98,64.88,66820.0,1051.142857142857,0.42123843275045914
2020-07-25,73142,1254,4120764,150306,68.98,64.88,67385.85714285714,1074.7142857142858,0.42200375662160644
2020-07-26,73152,1284,4193916,151590,68.98,64.88,66843.0,1103.7142857142858,0.4220142982727242
2020-07-27,61596,1148,4255512,152738,68.98,64.88,66024.71428571429,1124.142857142857,0.4098323662410739
2020-07-28,57759,951,4313271,153689,68.98,64.88,65702.85714285714,1126.857142857143,0.4057875347072004
2020-07-29,54007,936,4367278,154625,68.98,64.88,65058.28571428572,1136.7142857142858,0.40183230720782764
2020-07-30,58708,1163,4425986,155788,68.98,64.88,64397.142857142855,1132.4285714285713,0.4067879373982731
2020-07-31,64855,1179,4490841,156967,68.98,64.88,63317.0,1130.7142857142858,0.4132678903403425
2020-08-01,66141,1400,4556982,158367,68.98,64.88,62316.857142857145,1151.5714285714287,0.41462354667408274
2020-08-02,68184,1369,4625166,159736,68.98,64.88,61607.142857142855,1163.7142857142858,0.4167772059974353
2020-08-03,56412,1164,4681578,160900,68.98,64.88,60866.57142857143,1166.0,0.404367574301642
2020-08-04,50849,922,4732427,161822,68.98,64.88,59879.42857142857,1161.857142857143,0.39850325378484813
2020-08-05,45329,853,4777756,162675,68.98,64.88,58639.71428571428,1150.0,0.39268426236786047
2020-08-06,52056,1072,4829812,163747,68.98,64.88,57689.42857142857,1137.0,0.3997756310747583
2020-08-07,55592,1260,4885404,165007,68.98,64.88,56366.142857142855,1148.5714285714287,0.40350315890998806
2020-08-08,53165,1211,4938569,166218,68.98,64.88,54512.42857142857,1121.5714285714287,0.4009447001837147
2020-08-09,62506,1317,5001075,167535,68.98,64.88,53701.28571428572,1114.142857142857,0.4107916564927875
2020-08-10,51679,1043,5052754,168578,68.98,64.88,53025.142857142855,1096.857142857143,0.3993782108276198
2020-08-11,46473,900,5099227,169478,68.98,64.88,52400.0,1093.7142857142858,0.3938902272557289
2020-08-12,43377,795,5142604,170273,68.98,64.88,52121.142857142855,1085.4285714285713,0.3906265320696793
2020-08-13,58958,1098,5201562,171371,68.98,64.88,53107.142857142855,1089.142857142857,0.4070514786762164
2020-08-14,54392,1326,5255954,172697,68.98,64.88,52935.71428571428,1098.5714285714287,0.4022381607758603
2020-08-15,51522,1195,5307476,173892,68.98,64.88,52701.0,1096.2857142857142,0.39921270690507143
2020-08-16,56261,1047,5363737,174939,68.98,64.88,51808.857142857145,1057.7142857142858,0.4042083953697643
2020-08-17,51137,952,5414874,175891,68.98,64.88,51731.42857142857,1044.7142857142858,0.3988068533370388
2020-08-18,41495,889,5456369,176780,68.98,64.88,51020.28571428572,1043.142857142857,0.3886425933293223
2020-08-19,41589,637,5497958,177417,68.98,64.88,50764.857142857145,1020.5714285714286,0.38874168484982896
2020-08-20,41625,928,5539583,178345,68.98,64.88,48288.71428571428,996.2857142857143,0.3887796347938528
2020-08-21,46574,1264,5586157,179609,68.98,64.88,47171.857142857145,987.4285714285714,0.39399669793201797
2020-08-22,46187,1000,5632344,180609,68.98,64.88,46409.71428571428,959.5714285714286,0.39358873603376177
2020-08-23,47181,1007,5679525,181616,68.98,64.88,45112.57142857143,953.8571428571429,0.3946365761548643
2020-08-24,42550,1006,5722075,182622,68.98,64.88,43885.857142857145,961.5714285714286,0.38975473752224293
2020-08-25,36210,836,5758285,183458,68.98,64.88,43130.857142857145,954.0,0.38307133071360133
2020-08-26,35716,584,5794001,184042,68.98,64.88,42291.857142857145,946.4285714285714,0.38255057314838536
2020-08-27,40574,880,5834575,184922,68.98,64.88,42141.71428571428,939.5714285714286,0.38767170726137923
2020-08-28,46430,1062,5881005,185984,68.98,64.88,42121.142857142855,910.7142857142857,0.39384489815592266
2020-08-29,46920,940,5927925,186924,68.98,64.88,42225.857142857145,902.1428571428571,0.3943614390606915
2020-08-30,46546,1035,5974471,187959,68.98,64.88,42135.142857142855,906.1428571428571,0.39396718130888836
2020-08-31,40908,839,6015379,188798,68.98,64.88,41900.57142857143,882.2857142857143,0.3880237984087115
2020-09-01,36635,717,6052014,189515,68.98,64.88,41961.28571428572,865.2857142857143,0.3835193508861049
2020-09-02,38696,553,6090710,190068,68.98,64.88,42387.0,860.8571428571429,0.3856919851814693
2020-09-03,39178,860,6129888,190928,68.98,64.88,42187.57142857143,858.0,0.38620009276534395
2020-09-04,43647,884,6173535,191812,68.98,64.88,41790.0,832.5714285714286,0.39091115664985804
2020-09-05,45272,948,6218807,192760,68.98,64.88,41554.57142857143,833.7142857142857,0.3926241749564894
2020-09-06,50917,904,6269724,193664,68.98,64.88,42179.0,815.0,0.39857493701244867
2020-09-07,41129,801,6310853,194465,68.98,64.88,42210.57142857143,809.5714285714286,0.3882567688984133
2020-09-08,34237,685,6345090,195150,68.98,64.88,41868.0,805.0,0.38099146294807296
2020-09-09,24876,417,6369966,195567,68.98,64.88,39893.71428571428,785.5714285714286,0.3711234233367647
2020-09-10,28054,553,6398020,196120,68.98,64.88,38304.57142857143,741.7142857142857,0.3744735600619797
2020-09-11,34660,826,6432680,196946,68.98,64.88,37020.71428571428,733.4285714285714,0.38143737479035295
2020-09-12,38583,832,6471263,197778,66.2,63.1,36065.142857142855,716.8571428571429,0.37167282294363874
2020-09-13,44082,863,6515345,198641,66.2,63.1,35088.71428571428,711.0,0.37746967689327915
2020-09-14,40371,662,6555716,199303,66.2,63.1,34980.42857142857,691.1428571428571,0.37355767016348906
2020-09-15,32888,720,6588604,200023,66.2,63.1,34787.71428571428,696.1428571428571,0.36566935263209077
2020-09-16,34336,359,6622940,200382,66.2,63.1,36139.142857142855,687.8571428571429,0.3671957837139383
2020-09-17,36815,801,6659755,201183,66.2,61.9,37390.71428571428,723.2857142857143,0.36980905902602385
2020-09-18,43910,1099,6703665,202282,66.2,61.9,38712.142857142855,762.2857142857143,0.3772883604940542
2020-09-19,44530,732,6748195,203014,66.2,61.9,39561.71428571428,748.0,0.37794194286335353
2020-09-20,48127,803,6796322,203817,66.2,61.9,40139.57142857143,739.4285714285714,0.3817337747704015
2020-09-21,42181,674,6838503,204491,66.2,61.9,40398.142857142855,741.1428571428571,0.37546570901579845
2020-09-22,34450,484,6872953,204975,66.2,61.9,40621.28571428572,707.4285714285714,0.3673159585366804
2020-09-23,41398,537,6914351,205512,66.2,61.9,41630.142857142855,732.8571428571429,0.3746402977332801
2020-09-24,49528,660,6963879,206172,66.2,61.9,43446.28571428572,712.7142857142857,0.3832106600919956
2020-09-25,41641,903,7005520,207075,66.2,61.9,43122.142857142855,684.7142857142857,0.37489645985544096
2020-09-26,45961,740,7051481,207815,66.2,61.9,43326.57142857143,685.8571428571429,0.3794504531383009
2020-09-27,49615,778,7101096,208593,66.2,61.9,43539.142857142855,682.2857142857143,0.3833023724567199
2020-09-28,42035,664,7143131,209257,66.2,61.9,43518.28571428572,680.8571428571429,0.3753118009094796
2020-09-29,35551,502,7178682,209759,66.2,61.9,43675.57142857143,683.4285714285714,0.3684765943247426
2020-09-30,38402,400,7217084,210159,66.2,61.9,43247.57142857143,663.8571428571429,0.37148201905840783
2020-10-01,38881,795,7255965,210954,66.2,61.9,41726.57142857143,683.1428571428571,0.37198696414694715
2020-10-02,45920,686,7301885,211640,66.2,61.9,42337.857142857145,652.1428571428571,0.37940723236871815
2020-10-03,46624,733,7348509,212373,66.2,61.9,42432.57142857143,651.1428571428571,0.38014936460740645
2020-10-04,50935,907,7399444,213280,66.2,61.9,42621.142857142855,669.5714285714286,0.3846938704042604
2020-10-05,47727,565,7447171,213845,66.2,61.9,43434.28571428572,655.4285714285714,0.3813121087256922
2020-10-06,35774,598,7482945,214443,66.2,61.9,43466.142857142855,669.1428571428571,0.368711673144668
2020-10-07,41602,508,7524547,214951,66.2,61.9,43923.28571428572,684.5714285714286,0.37485534741608184
2020-10-08,41654,635,7566201,215586,66.2,61.9,44319.42857142857,661.7142857142857,0.37491016400189403
2020-10-09,52594,782,7618795,216368,66.2,61.9,45272.857142857145,675.4285714285714,0.386442730324692
2020-10-10,56104,735,7674899,217103,66.2,61.9,46627.142857142855,675.7142857142857,0.3901428498670157
2020-10-11,58794,792,7733693,217895,66.2,61.9,47749.857142857145,659.2857142857143,0.3929785540176854
2020-10-12,54216,681,7787909,218576,66.2,61.9,48676.857142857145,675.8571428571429,0.388152586135988
2020-10-13,44423,573,7832332,219149,66.2,61.9,49912.42857142857,672.2857142857143,0.3778291471963938
2020-10-14,49144,497,7881476,219646,66.2,61.9,50989.857142857145,670.7142857142857,0.38280586068907474
2020-10-15,50497,652,7931973,220298,66.2,61.9,52253.142857142855,673.1428571428571,0.38423214608530376
2020-10-16,57229,821,7989202,221119,66.2,61.9,52915.28571428572,678.7142857142857,0.39132878561776047
2020-10-17,63046,697,8052248,221816,66.2,61.9,53907.0,673.2857142857143,0.39746086407294473
2020-10-18,69079,880,8121327,222696,66.2,61.9,55376.28571428572,685.8571428571429,0.403820642192272
2020-10-19,54548,693,8175875,223389,66.2,61.9,55423.71428571428,687.5714285714286,0.3885025689530967
2020-10-20,48887,733,8224762,224122,66.2,61.9,56061.42857142857,710.4285714285714,0.38253494025534907
2020-10-21,61362,612,8286124,224734,66.2,61.9,57806.857142857145,726.8571428571429,0.3956856500247188
2020-10-22,58741,791,8344865,225525,66.2,61.9,58984.57142857143,746.7142857142857,0.39292268326676144
2020-10-23,68657,1059,8413522,226584,66.2,61.9,60617.142857142855,780.7142857142857,0.40337578451510375
2020-10-24,74903,916,8488425,227500,66.2,61.9,62311.0,812.0,0.4099600998032387
2020-10-25,82340,919,8570765,228419,66.2,61.9,64205.42857142857,817.5714285714286,0.4177999257394954
2020-10-26,76181,836,8646946,229255,66.2,61.9,67295.85714285714,838.0,0.41130732281608473
2020-10-27,65610,601,8712556,229856,66.2,61.9,69684.85714285714,819.1428571428571,0.40016374341953104
2020-10-28,69584,682,8782140,230538,66.2,61.9,70859.42857142857,829.1428571428571,0.40435299557371746
2020-10-29,74961,896,8857101,231434,66.2,61.9,73176.57142857143,844.1428571428571,0.41002124137972157
2020-10-30,84410,1063,8941511,232497,66.2,61.9,75427.0,844.7142857142857,0.4199820475208658
2020-10-31,91130,1110,9032641,233607,66.2,61.9,77745.14285714286,872.4285714285714,0.4270660370719812
2020-11-01,97518,908,9130159,234515,66.2,61.9,79913.42857142857,870.8571428571429,0.43380004380598797
2020-11-02,92783,942,9222942,235457,66.2,61.9,82285.14285714286,886.0,0.4288085720017422
2020-11-03,141582,708,9364524,236165,66.2,61.9,93138.28571428571,901.2857142857143,0.480250775291159
2020-11-04,87188,738,9451712,236903,66.2,61.9,95653.14285714286,909.2857142857143,0.4229105182013716
2020-11-05,98499,1031,9550211,237934,66.2,61.9,99015.71428571429,928.5714285714286,0.43483417978063743
2020-11-06,113875,1298,9664086,239232,66.2,61.9,103225.0,962.1428571428571,0.451043022539261
2020-11-07,122830,1227,9786916,240459,66.2,61.9,107753.57142857143,978.8571428571429,0.4604830711151894
2020-11-08,133337,1260,9920253,241719,66.2,61.9,112870.57142857143,1029.142857142857,0.4715591839445896
2020-11-09,129810,1095,10050063,242814,68.98,63.69,118160.14285714286,1051.0,0.48174118517556597
